Training Result Log
=== Config ===
Started at: Sun Oct  9 19:14:41 2016
CNF Training Set: datasets/set2/training/
CNF Test Set: datasets/set2/testing/
Solution File: solutions/selfAdaptiveNoRestart2.sol
Training Log File: logs/trainingSelfAdaptiveNoRestart2.log
Test Log File: logs/testSelfAdaptiveNoRestart2.log
Loaded individuals from file: false
Number of Runs: 5
Number of evals per run: 500
Self-adaptive mutation: true
Seed: 1476058481458819
r-restart r value: false
Population Size: 50
Offspring per generation: 25
Mutation Chance: 0.111111
Luby Initialization: 0
Rnd-Freq Initialization: 0
Var-Decay Initialization: 0
Cla-Decay Initialization: 0
Rinc Initialization: 0
GC-Frac Initialization: 0
RFirst Initialization: 0
CCMIN-Mode Initialization: 0
Phase-Saving Initialization: 0
Parent Selection: 0
Parent Selection Tournament Size: 5
Survival Strategy: 0
Survival Selection: 1
Survival Selection Tournament Size: 10
Terminate on max evals: true
Terminate on stagnant average fitness: false
Terminate on stagnant best fitness: true
=== End Config ===
Run #1
50	98.4151	99.3868
75	98.8689	99.4541
100	99.0735	99.4541
125	99.1737	99.4541
150	99.2406	99.4541
175	99.3069	99.4982
200	99.3484	99.5215
225	99.3793	99.5251
250	99.4208	99.5376
275	99.4484	99.5376
300	99.4675	99.5415
325	99.4803	99.5415
350	99.4955	99.5415
375	99.507	99.5598
400	99.5136	99.5598
425	99.5258	99.5623
450	99.5301	99.5623
475	99.5332	99.5733
500	99.5345	99.5733

Run #2
50	98.3182	99.3511
75	98.7915	99.3511
100	99.0005	99.5092
125	99.0995	99.5092
150	99.1934	99.5103
175	99.2342	99.5103
200	99.2772	99.5103
225	99.3153	99.5103
250	99.3404	99.5107
275	99.3735	99.5107
300	99.409	99.5188
325	99.427	99.5188
350	99.4516	99.5214
375	99.4638	99.5214
400	99.4775	99.5214
425	99.4854	99.5229
450	99.489	99.5229
475	99.496	99.5229
500	99.496	99.5229

Run #3
50	98.1958	99.2637
75	98.6134	99.4106
100	98.9028	99.4106
125	99.0222	99.4106
150	99.1394	99.4106
175	99.2219	99.4106
200	99.2738	99.456
225	99.3171	99.484
250	99.3446	99.484
275	99.3622	99.484
300	99.3735	99.484
325	99.3856	99.484
350	99.4042	99.484
375	99.4116	99.484
400	99.4229	99.487
425	99.4314	99.487
450	99.4403	99.4968
475	99.4501	99.5056
500	99.4561	99.516

Run #4
50	98.3297	99.3874
75	98.7257	99.3874
100	98.906	99.3874
125	99.0433	99.3874
150	99.1618	99.4566
175	99.233	99.4716
200	99.2833	99.4716
225	99.3315	99.483
250	99.3753	99.547
275	99.4017	99.547
300	99.423	99.547
325	99.4488	99.547
350	99.4711	99.547
375	99.4864	99.547
400	99.4892	99.547
425	99.4979	99.547
450	99.5055	99.547
475	99.5132	99.547
500	99.5186	99.5642

Run #5
50	98.5134	99.3763
75	98.9096	99.3763
100	99.0894	99.3763
125	99.1793	99.3763
150	99.2153	99.3763
175	99.2426	99.4111
200	99.2754	99.4286
225	99.3073	99.5401
250	99.3481	99.5401
275	99.3738	99.5401
300	99.4077	99.5401
325	99.4194	99.5401
350	99.4428	99.5419
375	99.4579	99.5419
400	99.4739	99.5428
425	99.4824	99.5428
450	99.4893	99.5428
475	99.4945	99.5428
500	99.4985	99.5428

Ended at Sun Oct  9 19:51:38 2016
